User_ID,Username,Email,Signup_Date,Country,Age,Gender,Device_Type,Game_Title,Total_Play_Sessions,Avg_Session_Duration_Min,Total_Hours_Played,In_Game_Purchases_Count,Total_Revenue_USD,Last_Login,Subscription_Tier,Referral_Source,Preferred_Game_Mode,Rank_Tier,Achievement_Score,Revenue_per_Session,Days_Since_Signup,Days_Since_Last_Login
bc509a5a-c5f9-4da7-91ef-bc47e2cfdbfe,nunezemily,lawrencejackson@gmail.com,2024-12-03,Romania,26,Other,Console,BattleZone,18,24.45,80.73,2,20.14,2025-05-03,Gold,Friend,Co-op,Silver,5867,1.1188888888888888,176,25.0
51a4c311-58e8-4aa9-94b8-9046e74b3dd7,angela96,schmidtjoshua@davis.com,2023-06-23,South Georgia and the South Sandwich Islands,13,Female,Console,MysticWar,19,24.78,91.15,7,118.8,2025-05-12,Platinum,Friend,Multiplayer,Bronze,7860,6.252631578947368,705,16.0
2a571eaf-3c74-4ad5-8e70-4349d5efa696,cparks,crawfordelijah@turner.com,2024-09-18,Reunion,14,Male,Console,QuestRaid,19,21.36,101.08,3,1.23,2025-05-13,Free,Social Media,Multiplayer,Diamond,5083,0.06473684210526316,252,15.0
12f8c8ed-e5c0-4e74-8fc6-6910cb43e399,christopher52,robinsonthomas@gordon.info,2023-09-14,Gambia,22,Other,PC,MysticWar,23,37.63,130.97,6,6.89,2025-05-02,Silver,Social Media,Solo,Diamond,7145,0.2995652173913043,622,26.0
a20e3794-c5b2-41c0-bbcc-44b2452e8150,murraysandra,carlos83@hotmail.com,2024-10-26,Malaysia,25,Other,Console,QuestRaid,24,37.32,72.19,5,11.21,2025-05-14,Gold,Social Media,Multiplayer,Silver,1624,0.46708333333333335,214,14.0
bd6e9d40-d70c-4ae5-82af-6ae7f9d82df0,jeanwatkins,pruittfrank@yahoo.com,2024-11-16,Armenia,19,Female,PC,SpeedRun,23,18.84,116.13,4,10.0,2025-05-16,Silver,Social Media,Co-op,Platinum,5875,0.43478260869565216,193,12.0
ab5de312-8847-489f-aaaa-e4aa26df4f7e,billymitchell,randychen@yahoo.com,2024-04-20,Rwanda,33,Other,Mobile,SpeedRun,15,12.73,140.78,6,35.62,2025-05-18,Platinum,Organic,Solo,Diamond,8748,2.3746666666666667,403,10.0
e198362c-4c3a-41d5-bca5-5e4c9fa0cb0d,balvarez,ksmith@yahoo.com,2024-03-06,Kenya,45,Other,Console,MysticWar,17,25.02,109.61,2,8.37,2025-05-16,Free,Ads,Solo,Diamond,7711,0.49235294117647055,448,12.0
54d28418-5781-4b12-b701-aa3e48b20a2a,gina28,jacob97@yahoo.com,2023-06-25,Tunisia,27,Male,Console,BattleZone,15,23.07,115.6,4,75.0,,Platinum,Friend,Co-op,Diamond,2851,5.0,703,
f0d9a6c7-e478-4c52-8ec7-8238cfc949d7,cherylsalinas,sextondawn@whitaker.net,2023-07-26,Montserrat,34,Other,Mobile,SpeedRun,25,32.4,111.52,4,183.93,2025-05-19,Silver,Social Media,Solo,Silver,6586,7.357200000000001,672,9.0
86ea5336-6385-46c0-9501-72e1cbaf55a0,zbaker,robert29@hotmail.com,2024-03-04,Namibia,40,Female,Console,BattleZone,24,46.6,106.43,3,102.17,2025-05-08,Free,Organic,Solo,Gold,1820,4.257083333333333,450,20.0
433f8031-d3ca-43fe-a303-401f1f64734a,eharris,amber03@lewis.info,2024-05-17,Brunei Darussalam,32,Male,Mobile,QuestRaid,23,21.5,101.67,7,9.72,2025-05-09,Silver,Ads,Solo,Gold,8277,0.42260869565217396,376,19.0
24e527e3-1207-4613-bee4-404e74fccb02,taylorelizabeth,framirez@yahoo.com,2024-09-27,Iceland,46,Female,Console,MysticWar,18,37.14,-8.08,4,7.56,2025-05-09,Gold,Friend,Multiplayer,Gold,9575,0.42,243,19.0
0b7b9728-be5f-4755-97d0-19e00dd471da,johnramos,hornmichelle@brown.biz,2023-10-18,Guinea-Bissau,21,Male,Mobile,SpeedRun,14,36.93,156.33,5,96.42,,Free,Organic,Solo,Platinum,5605,6.887142857142857,588,
770e3f0f-8743-4976-9ba9-c3f79722c6da,guerreropaul,christopherwelch@gmail.com,2023-09-08,Papua New Guinea,37,Female,Console,QuestRaid,19,11.93,58.32,3,36.39,2025-05-06,Free,Social Media,Multiplayer,Bronze,2769,1.9152631578947368,628,22.0
afba90be-3491-42f4-a23d-33a7d6207fbc,yjackson,amandahernandez@yahoo.com,2024-10-07,French Polynesia,31,Other,Mobile,BattleZone,25,23.48,147.55,6,2.17,,Gold,Organic,Solo,Platinum,64,0.0868,233,
1bb9b61c-eb32-408d-b55e-b3160ee5befc,melissa75,jeffery73@lopez-golden.net,2024-02-06,Cyprus,22,Male,PC,MysticWar,24,18.71,92.38,9,3.07,2025-05-09,Free,Ads,Multiplayer,Silver,5223,0.12791666666666665,477,19.0
41447ec4-2958-47bf-b592-0844a308e3b6,lopezmelinda,sandracopeland@gmail.com,2024-08-23,Syrian Arab Republic,19,Other,Mobile,QuestRaid,25,37.87,136.2,6,12.76,2025-05-18,Silver,Organic,Multiplayer,Silver,8707,0.5104,278,10.0
f46fc781-1753-46fb-ba22-96a185485014,hartlaura,keithmoore@gmail.com,2023-06-22,Solomon Islands,24,Female,Mobile,MysticWar,17,26.38,153.05,5,12.46,2025-05-13,Platinum,Friend,Solo,Diamond,6639,0.7329411764705883,706,15.0
833f67ce-972e-4464-9b28-d9388112d967,meagan61,qho@hotmail.com,2024-12-08,Uzbekistan,46,Other,Console,QuestRaid,19,28.76,54.66,4,6.15,2025-05-03,Silver,Ads,Solo,Bronze,7796,0.3236842105263158,171,25.0
7b36e1a1-30f2-4218-9d52-bd64ac4a4f45,victor38,tinagreer@yahoo.com,2023-08-23,Equatorial Guinea,13,Female,PC,SpeedRun,19,26.22,91.99,7,54.27,2025-05-19,Gold,Friend,Co-op,Bronze,8499,2.8563157894736846,644,9.0
269ac2b7-3ca5-4b84-a7c2-deb959301e9a,uhall,shepherdsheila@gmail.com,2023-11-05,Suriname,15,Male,PC,SpeedRun,26,33.17,96.3,4,1.84,2025-05-01,Silver,Friend,Solo,Gold,6695,0.07076923076923078,570,27.0
b23e7aac-5b27-4dd0-85bc-0c14bf6e3fe1,zcantrell,crystal05@yahoo.com,2024-08-27,Togo,46,Male,Console,QuestRaid,20,22.42,58.07,5,67.91,,Free,Organic,Multiplayer,Silver,549,3.3954999999999997,274,
9d829379-19ec-46bc-944e-d6f557799011,timothy15,anthony30@smith-kramer.com,2024-05-06,Aruba,45,Male,Console,MysticWar,19,24.91,92.7,6,152.01,2025-05-14,Silver,Social Media,Co-op,Bronze,6444,8.000526315789473,387,14.0
33b44a85-2f05-483b-8b6a-2bd4490a2119,christinalee,pattersoncaleb@yahoo.com,2024-11-28,Australia,46,Male,Mobile,SpeedRun,20,21.74,93.62,8,35.78,2025-05-07,Silver,Friend,Multiplayer,Diamond,907,1.7890000000000001,181,21.0
aa1c0df1-f10c-44d2-b1aa-8e61c9dc1681,leonardyang,thomasdavid@gmail.com,2023-09-20,Mauritius,26,Other,Console,SpeedRun,19,21.0,104.53,2,5.67,2025-05-10,Gold,Friend,Solo,Bronze,2911,0.2984210526315789,616,18.0
ed525763-972b-4b21-be59-c00d51ba9a72,stevenstone,eglenn@norman.com,2023-08-10,Guinea-Bissau,31,Other,PC,SpeedRun,17,26.59,154.98,6,55.4,2025-05-21,Platinum,Friend,Co-op,Silver,5604,3.2588235294117647,657,7.0
f6410c07-4a28-4609-983b-1c6808019d03,yflores,jaclyn44@hotmail.com,2024-06-03,Cyprus,48,Other,Mobile,QuestRaid,25,32.63,150.54,10,8.84,2025-05-02,Free,Organic,Co-op,Diamond,9422,0.35359999999999997,359,26.0
2fc39af8-fde5-4f86-8408-8c2fae278945,cindy54,rachel59@gmail.com,2025-03-31,Vietnam,23,Other,PC,BattleZone,24,14.79,163.86,5,42.96,2025-05-17,Silver,Social Media,Co-op,Bronze,9997,1.79,58,11.0
3b3fcc82-3e17-4f4f-b195-5a2adc1c7300,douglaswilson,pamela87@stark.com,2023-09-19,China,39,Other,PC,QuestRaid,28,36.59,40.27,5,41.14,2025-05-19,Gold,Ads,Co-op,Diamond,2897,1.4692857142857143,617,9.0
a49556cd-8796-4224-81cf-e8661bf02ceb,palvarez,mpreston@hotmail.com,2024-10-11,Pakistan,17,Male,Mobile,QuestRaid,14,11.63,45.78,2,62.82,2025-05-13,Platinum,Ads,Solo,Bronze,3395,4.4871428571428575,229,15.0
2f1ec3a9-699d-461c-88c2-078a5a37c6f1,paynesheila,nathan40@cummings.net,2024-06-15,Chile,27,Female,Mobile,QuestRaid,18,28.58,65.67,3,116.96,,Free,Social Media,Co-op,Diamond,6775,6.497777777777777,347,
becc4b6e-52f3-4f54-ba6b-026b0f668d61,fcampbell,anthonycummings@yahoo.com,2024-09-13,Turkmenistan,21,Male,Console,QuestRaid,20,40.79,143.82,8,85.32,2025-05-01,Silver,Social Media,Solo,Diamond,3429,4.266,257,27.0
e812b0b8-f4ab-4dff-baa9-2709dff4f077,josephortega,christopher29@tapia.com,2023-11-15,Liberia,18,Male,PC,QuestRaid,21,43.84,72.15,3,33.16,2025-05-01,Silver,Ads,Multiplayer,Platinum,7264,1.5790476190476188,560,27.0
d2d88f8f-b068-422b-b79a-59311f8b1273,qbrown,wglover@luna-jordan.com,2023-08-10,Mauritius,31,Other,PC,BattleZone,10,35.74,93.56,4,2.17,2025-05-01,Free,Organic,Co-op,Gold,460,0.217,657,27.0
0ef24781-83b3-4861-b2cd-191ab0e1386d,carlasmith,davidmartin@gmail.com,2024-11-04,Tokelau,43,Male,PC,QuestRaid,19,13.75,116.64,5,82.21,2025-05-20,Platinum,Social Media,Multiplayer,Platinum,7137,4.326842105263157,205,8.0
932baa2f-14d8-45d4-b551-88ee625f75a9,uyu,colejennifer@petty.com,2023-05-23,Mali,46,Other,Mobile,SpeedRun,22,28.04,1.42,3,1.88,2025-05-14,Platinum,Organic,Multiplayer,Gold,929,0.08545454545454545,736,14.0
5a45a0ee-7343-4a24-acf2-fb5d6c00bff8,oroy,greenshelley@butler.com,2024-11-01,Turkey,40,Other,PC,BattleZone,24,49.08,85.9,6,6.33,,Silver,Ads,Multiplayer,Platinum,307,0.26375,208,
2ab3b57f-0d7c-4f2a-b1b7-d86defc5a5f3,xdavis,kenneth08@gonzalez.com,2024-11-12,Bolivia,47,Other,Mobile,QuestRaid,19,43.31,88.68,4,9.44,,Silver,Social Media,Co-op,Silver,8170,0.49684210526315786,197,
f11caa3b-4377-487c-92f7-3804fa53bd10,william59,robert86@warren.com,2023-06-13,Tokelau,20,Female,Console,SpeedRun,20,28.95,92.03,5,2.92,,Gold,Social Media,Solo,Bronze,7074,0.146,715,
3a96bd6d-f9eb-4f40-ab32-866397e17a3b,cody05,joshua20@velez-waters.com,2024-01-27,Lebanon,41,Male,Mobile,SpeedRun,23,42.64,148.23,5,15.87,,Silver,Friend,Co-op,Bronze,984,0.69,487,
52b1657d-1b63-4ca5-b298-ab3c37aa1d2e,megan42,jason63@herman-bolton.com,2023-11-06,Liberia,13,Male,PC,SpeedRun,22,28.21,8.1,1,16.57,2025-05-10,Platinum,Social Media,Solo,Platinum,6059,0.7531818181818182,569,18.0
438b4671-e995-4f34-b6cc-354c4630c56c,williamsnyder,tylertaylor@yahoo.com,2024-11-03,Canada,31,Male,PC,BattleZone,16,35.92,49.11,7,4.1,2025-05-14,Gold,Ads,Multiplayer,Bronze,4197,0.25625,206,14.0
0fe65388-998b-4a2c-ae15-ea6625ee95eb,katie33,edwinquinn@davis.com,2024-02-06,Andorra,17,Male,Console,MysticWar,21,17.23,104.51,5,40.6,2025-05-05,Gold,Ads,Multiplayer,Silver,6278,1.9333333333333333,477,23.0
d5a8c58c-f551-4e35-bbe6-71d13090d206,wilsonjessica,turnergeorge@hotmail.com,2025-04-05,Swaziland,15,Male,Mobile,QuestRaid,14,9.97,128.71,3,13.13,2025-05-14,Silver,Ads,Solo,Gold,4925,0.937857142857143,53,14.0
9da9bf8e-66dd-4451-8506-f48ffa361033,willie68,morrisamanda@gmail.com,2024-12-28,Bermuda,20,Other,PC,MysticWar,14,21.65,164.69,9,205.32,2025-05-17,Silver,Ads,Multiplayer,Platinum,5757,14.665714285714285,151,11.0
1046b71a-61e1-4f78-8eeb-629292597a1e,qtaylor,beth74@morrison-hamilton.com,2024-03-25,Samoa,30,Other,PC,MysticWar,18,32.02,153.17,6,68.28,2025-05-17,Free,Ads,Co-op,Diamond,3429,3.7933333333333334,429,11.0
49b75d8f-a6d1-44d2-8749-37b8dacd1d34,blacksarah,williamslogan@jones.com,2024-11-17,Central African Republic,19,Female,Console,QuestRaid,18,19.56,80.42,7,118.4,2025-05-03,Platinum,Ads,Solo,Bronze,3905,6.577777777777778,192,25.0
c497179c-328c-47c5-8f0e-b6668d964b9f,andrew77,christianbrett@hotmail.com,2023-09-10,Falkland Islands (Malvinas),33,Other,Mobile,MysticWar,22,25.07,26.72,4,19.84,,Silver,Social Media,Multiplayer,Platinum,1037,0.9018181818181819,626,
43369afa-85e7-418b-b9f2-0d5c40782664,rayala,eduardo46@torres.biz,2024-04-28,Cote d'Ivoire,49,Female,PC,MysticWar,13,11.33,102.38,2,79.89,2025-05-06,Free,Friend,Solo,Bronze,5516,6.145384615384615,395,22.0
fab8ef78-eace-4feb-b543-bdfbed237cef,rdaniels,rachellynn@hotmail.com,2024-07-09,Croatia,38,Other,Console,BattleZone,26,18.58,97.25,5,27.08,,Platinum,Ads,Multiplayer,Gold,3699,1.0415384615384615,323,
6b9073d8-0b6b-4f75-a870-490718cec87b,slowe,eescobar@yahoo.com,2023-09-18,Turkmenistan,46,Male,Mobile,SpeedRun,27,13.85,141.11,3,19.23,2025-05-03,Platinum,Social Media,Multiplayer,Silver,6359,0.7122222222222222,618,25.0
68925ca1-7c10-4543-ace8-5708b36ac8a2,iolsen,mcguirejennifer@gmail.com,2023-08-10,Tunisia,35,Female,Mobile,BattleZone,22,20.8,149.68,4,2.76,2025-05-01,Free,Organic,Co-op,Diamond,1486,0.12545454545454546,657,27.0
8ea65b17-a167-4147-904b-fb539f730d38,cody86,lopezmartha@hotmail.com,2024-11-04,Brazil,33,Other,PC,BattleZone,19,8.17,81.37,9,11.73,,Gold,Ads,Co-op,Silver,3895,0.6173684210526316,205,
f148aa0e-c52c-473a-b161-1b400c1ec23c,rebeccagonzalez,hmoore@yahoo.com,2023-07-16,Korea,45,Female,Mobile,MysticWar,24,25.1,54.21,6,154.9,2025-05-04,Platinum,Social Media,Co-op,Diamond,2156,6.454166666666667,682,24.0
396085c8-6852-4bd9-b055-2c6774065e38,kathryn95,elizabeth52@hotmail.com,2024-11-15,Yemen,32,Female,Mobile,SpeedRun,19,30.36,148.83,8,54.5,,Silver,Ads,Co-op,Platinum,9722,2.8684210526315788,194,
52d41a4e-3657-42b7-a99e-3b2aca4aad11,leelopez,carlosgates@brown.com,2024-09-22,Congo,34,Male,PC,MysticWar,21,32.89,64.45,5,16.27,,Silver,Ads,Co-op,Bronze,2837,0.7747619047619048,248,
c441f460-49b1-4a15-9ca1-2015c9e52170,richardburnett,yperkins@fisher.com,2023-12-23,Tokelau,36,Male,Mobile,BattleZone,22,41.48,54.69,6,47.85,2025-05-17,Gold,Ads,Solo,Gold,6053,2.1750000000000003,522,11.0
d9038346-6bb0-41dc-8da4-64f4fce73fe5,hulltaylor,larry40@stewart-reynolds.com,2024-07-24,Eritrea,49,Female,Console,SpeedRun,17,19.75,41.33,5,24.57,,Platinum,Social Media,Co-op,Bronze,1655,1.4452941176470588,308,
756589de-25b9-495c-9625-72d37566800d,joshuahutchinson,duffyjasmine@hotmail.com,2024-03-29,Comoros,15,Other,PC,BattleZone,18,19.76,41.05,2,158.81,2025-05-14,Free,Ads,Solo,Diamond,6507,8.822777777777778,425,14.0
